key,name,latitude,longitude,address,pub_start,pub_end,tel,opentime,wifi,newlatte
336,カフェゴーガ 成田ボンベルタ店,35.7782053789,140.29053563,千葉県成田市赤坂2-1-10ボンベルタ成田,,,0476-29-7745,"09:00～21:00
定休日： 不定休
",1,1
337,カフェゴーガ ＯＢＰ松下ＩＭＰビル店,34.691844541,135.530396256,大阪府大阪市中央区城見1-3-7松下IMPビル,,,06-6966-9157,"月～金： 07:30～23:00
    土日祝： 08:00～23:00
定休日： 不定休
",1,0
338,カフェゴーガ エビスタ西宮店,34.7367164012,135.339165071,兵庫県西宮市田中町1-6エビスタ西宮,,,0798-37-1533,"07:00～22:00
定休日： 不定休
",1,1
339,カフェゴーガ 新大手町ビル店,35.6846523532,139.767083132,東京都千代田区大手町2-2-1新大手町ビル,,,03-6202-2391,"月～金： 07:00～21:00
    土： 09:00～16:00
定休日： 日・祝
",1,1
34,カフェゴーガ 東戸塚オーロラシティ店,35.4303347958,139.558220799,神奈川県横浜市戸塚区品濃町537-1オーロラシティ３４街区,,,045-827-0515,"07:00～22:00
定休日： 不定休
",1,0
340,カフェゴーガ アピタ新潟西店,37.8807277334,139.0035232,新潟県新潟市西区小新白鳥474アピタ新潟西店,,,025-201-1315,"09:00～21:00
定休日： 不定休
",1,1
341,カフェゴーガ 朝霞駅前店,35.7966330043,139.599516058,埼玉県朝霞市本町2-4-18バモスビル,,,048-460-1960,"月～木： 07:00～22:00
    金： 07:00～22:30
    土： 08:00～22:30
    日祝： 08:00～22:00
定休日： 不定休
",1,0
342,カフェゴーガ 蛍池ルシオーレ店,34.7940202438,135.448869433,大阪府豊中市蛍池中町3-2-1ルシオーレ（310),,,06-6840-8161,"08:00～22:00
定休日： 不定休
",1,0
343,カフェゴーガ 西本町店,34.681203986,135.497076458,大阪府大阪市西区阿波座1-3-18エッグビル本町,,,06-4390-3361,"月～金： 07:30～22:00
    土日祝： 08:00～21:00
定休日： 不定休
",1,1
344,カフェゴーガ 東京ドームシティ ラクーア店,35.7068683376,139.752739133,東京都文京区春日1-1-1ラクーア,,,03-3868-8061,"08:00～22:00
定休日： 不定休
",1,1
345,カフェゴーガ 小倉京町店,33.8856190103,130.881166994,福岡県北九州市小倉北区京町2-7-3ユニバース京町ビル,,,093-512-6031,"月～木： 07:00～22:00
    金： 07:00～23:00
    土： 08:00～23:00
    日祝： 08:00～22:00
定休日： 不定休
",1,1
346,カフェゴーガ 甲府店,35.6611945066,138.569920857,山梨県甲府市中央1-6-18野々垣ビル,,,055-221-3385,"07:00～22:00
定休日： 不定休
",1,0
347,カフェゴーガ 星が丘テラス店,35.1612605713,136.984883014,愛知県名古屋市千種区星が丘元町14-25星が丘テラスWEST,,,052-789-0681,"07:30～22:00
定休日： 不定休
",1,0
348,カフェゴーガ 清瀬駅前店,35.7725747409,139.51981073,東京都清瀬市元町1-8-1三福ビル,,,0424-96-7705,"07:00～22:00
定休日： 不定休
",1,0
349,カフェゴーガ 西武新宿ＰｅＰｅ店,35.694481245,139.700214899,東京都新宿区歌舞伎町1-30-1西武新宿ペペ,,,03-5155-3826,"07:00～23:00
定休日： 不定休
",1,0
35,カフェゴーガ 自由が丘店,35.6087201229,139.667413239,東京都目黒区自由が丘2-10-18栗山ビルⅡ1F,,,03-5701-3217,"月～木： 07:00～22:30
    金： 07:00～23:00
    土日祝： 07:30～23:00
定休日： 不定休
",1,0
351,カフェゴーガ イオンモール富津店,35.3302871812,139.845472661,千葉県富津市青木1-5-1,,,0439-80-1768,"09:00～21:00
定休日： 不定休
",1,1
352,カフェゴーガ 松山いよてつ会館ビル店,33.8414417377,132.770536007,愛媛県松山市大街道3-1-1いよてつ会館ビル,,,089-987-8515,"月～金： 07:30～22:00
    土日祝： 08:00～22:00
定休日： 不定休
",1,0
353,カフェゴーガ 下関大丸店,33.9498995349,130.923156936,山口県下関市竹崎町4-4-10下関大丸,,,083-228-2216,"月～木： 08:00～21:00
    金土： 08:00～22:00
    日祝： 08:00～21:00
定休日： 不定休
",1,1
354,カフェゴーガ 秋田アルス店,39.7176292443,140.128693228,秋田県秋田市中通7-2-1おしゃれかんアルス,,,018-884-7011,"月～木： 07:00～22:00
    金土： 07:00～22:30
    日祝： 07:00～22:00
定休日： 不定休
",1,1
355,カフェゴーガ 千葉センシティタワー店,35.6113145714,140.112905566,千葉県千葉市中央区新町1000千葉センシティタワー,,,043-204-2790,"07:00～22:00
定休日： 不定休
",1,0
356,カフェゴーガ 渋谷ファイヤー通り店,35.6635554011,139.701068475,東京都渋谷区神南1-12-10,,,03-5728-6285,"月～土： 07:30～22:00
    日祝： 08:00～22:00
定休日： 不定休
",1,0
357,カフェゴーガ 浜松イズム店,34.7039900254,137.731656217,静岡県浜松市中区鍛冶町140イズム・ハママツ,,,053-459-1805,"07:00～22:00
定休日： 不定休
",1,1
358,カフェゴーガ イオンモール富谷店,38.3645270094,140.875024941,宮城県黒川郡富谷町大清水1-33-1イオンモール富谷,,,022-779-0861,"09:00～21:00
定休日： 不定休
",1,1
359,カフェゴーガ イオンモール佐野新都市店,36.2990338311,139.606352912,栃木県佐野市高萩町1324-1イオンモール佐野新都市,,,0283-20-4128,"09:00～22:00
定休日： 不定休
",1,1
36,カフェゴーガ 神戸国際会館ＳＯＬ店,34.6920120068,135.195507116,兵庫県神戸市中央区御幸通8-1-6神戸国際会館B1F,,,078-230-3339,"月～木： 07:00～22:00
    金土： 07:00～22:30
    日祝： 07:00～22:00
定休日： 不定休
",1,1
360,カフェゴーガ 川口店,35.8035054899,139.720285434,埼玉県川口市栄町3-13-3マツマルビル,,,048-240-0055,"07:00～22:00
定休日： 不定休
",1,0
361,カフェゴーガ リバーウォーク北九州デコシティ店,33.8855208633,130.875331095,福岡県北九州市小倉北区室町1-1リバーウォーク北九州デコシティ1F,,,093-573-1761,"08:00～23:00
定休日： 不定休
",1,1
362,カフェゴーガ イオンモール熱田店,35.1368535375,136.909825371,愛知県名古屋市熱田区六野1-201イオンモール熱田,,,052-884-0218,"09:00～22:00
定休日： 不定休
",1,0
363,カフェゴーガ 長野駅前店,36.6449628888,138.18800061,長野県長野市南千歳町826C-one,,,026-229-5864,"07:00～22:00
定休日： 不定休
",1,0
364,カフェゴーガ イオン北千里店,34.8196405049,135.509387949,大阪府吹田市古江台4-2-50ディオス北千里7番館,,,06-6155-1362,"08:00～22:00
定休日： 不定休
",1,0
366,カフェゴーガ イオン入間店,35.8213912432,139.395854055,埼玉県入間市上藤沢下原462イオン入間ショッピングセンター,,,04-2901-4556,"09:00～22:00
定休日： 不定休
",1,1
367,カフェゴーガ みのおキューズモール店,34.8326690424,135.489536498,大阪府箕面市西宿1-17-22みのおキューズモール,,,072-749-6745,"月～金： 10:00～22:00
    土日祝： 09:00～22:00
定休日： 不定休
",1,0
368,カフェゴーガ 長崎 浜町 Ｓ東美店,32.7440624619,129.877066282,長崎県長崎市浜町1-22長崎松竹会館,,,095-818-3721,"07:30～22:00
定休日： 不定休
",1,0
369,カフェゴーガ イオンモール札幌苗穂店,43.0774102057,141.403659025,北海道札幌市東区東苗穂2条3丁目1-1イオンモール札幌苗穂,,,011-780-7679,"09:00～22:00
定休日： 不定休
",1,1
37,カフェゴーガ 日本橋本町店,35.6871580628,139.77533872,東京都中央区日本橋本町2-4-5扶桑日本橋ビル1F,,,03-5200-1008,"月～金： 07:00～21:00
    土： 08:00～18:00
    日祝： 11:00～18:00
定休日： 不定休
",1,0
370,カフェゴーガ 浦安店,35.6655349467,139.893909868,千葉県浦安市北栄1-15-9寿ビル,,,047-306-5231,"月～金： 07:00～22:00
    土日祝： 08:00～22:00
定休日： 不定休
",1,1
371,カフェゴーガ 二俣川西友店,35.4618932043,139.533132819,神奈川県横浜市旭区二俣川2-52-1西友二俣川店,,,045-360-8281,"08:00～22:00
定休日： 不定休
",1,1
372,カフェゴーガ ＦＫＤ宇都宮インターパーク店,36.4910254778,139.906217224,栃木県宇都宮市インターパーク6-1-1FKDショッピングモール宇都宮インターパーク,,,028-657-6121,"10:00～21:00
定休日： 不定休
",1,1
373,カフェゴーガ 横浜ビジネスパーク店,35.4541462608,139.597063977,神奈川県横浜市保土ヶ谷区神戸町134横浜ビジネスパーク/プレッツォ,,,045-348-2260,"月～金： 07:30～22:00
    土日祝： 08:00～22:00
定休日： 不定休
",1,0
374,カフェゴーガ イオンモール扶桑店,35.3622459034,136.898794242,愛知県丹羽郡扶桑町南山名高塚5-1イオンモール扶桑,,,0587-91-3143,"09:00～22:00
定休日： 不定休
",1,0
375,カフェゴーガ ＪＲ東海 品川駅店,35.6292839138,139.740013763,東京都港区港南2-1-78東海道新幹線品川駅,,,03-6717-6548,"月～金： 06:30～22:00
    土日祝： 07:00～22:00
定休日： 不定休
",1,0
376,カフェゴーガ イオンモール盛岡店,39.7113202039,141.099163755,岩手県盛岡市前潟4－7－1,,,019-605-2746,"09:00～21:00
定休日： 不定休
",1,0
377,カフェゴーガ ゆめタウン久留米店,33.322230215,130.537660353,福岡県久留米市新合川1-2-1ゆめタウン久留米,,,0942-45-7658,"10:00～22:00
定休日： 不定休
",1,0
378,カフェゴーガ 東銀座店,35.6677877721,139.767305557,東京都中央区銀座5-15-8時事通信ビル,,,03-3544-6240,"月～金： 07:00～21:00
    土日祝： 08:00～20:00
定休日： 不定休
",1,0
379,カフェゴーガ 宇都宮パセオ店,36.5607378823,139.898259675,栃木県宇都宮市川向町1-23パセオ1F,,,028-627-8401,"06:30～22:00
定休日： 不定休
",1,1
38,カフェゴーガ 横浜元町店,35.4413199536,139.650425136,神奈川県横浜市中区元町1-13-5ラヴィ元町1F,,,045-664-2741,"月～日： 07:30～22:00
    祝： 08:30～22:00
定休日： 不定休
",1,1
381,カフェゴーガ 大塚駅前店,35.7322926966,139.728604134,東京都豊島区北大塚2-13-1Ｇ.Ｈ.Ｙ.ビル,,,03-5961-5920,"07:00～23:00
定休日： 不定休
",1,1
382,カフェゴーガ 東京急行大井町駅店,35.6075825225,139.734212466,東京都品川区大井1-1-1,,,03-5746-0201,"07:00～22:30
定休日： 不定休
",1,0
384,カフェゴーガ イオン東大阪店,34.6793237991,135.602080601,大阪府東大阪市荒本北2-3-22イオン東大阪ショッピングモール1階,,,06-6748-4010,"09:00～22:00
定休日： 不定休
",1,1
385,カフェゴーガ 蕨 イトーヨーカドー錦町店,35.8218680455,139.676885693,埼玉県蕨市錦町1-12-1イトーヨーカドー錦町店,,,048-447-8148,"10:00～22:00
定休日： 不定休
",1,0
386,カフェゴーガ イオンモール太田店,36.2944490622,139.400677149,群馬県太田市石原町81,,,0276-47-8636,"10:00～22:00
定休日： 不定休
",1,0
387,カフェゴーガ 逗子駅前店,35.2970927495,139.579329071,神奈川県逗子市逗子1-4-1菊池ビルディング,,,046-870-6890,"07:00～22:00
定休日： 不定休
",1,1
388,カフェゴーガ 関 マーゴ店,35.478092976,136.899897427,岐阜県関市倉知516サンサンシティマーゴ,,,0575-21-0240,"月～土： 10:00～21:00
    日： 09:30～21:00
    祝： 10:00～21:00
定休日： 不定休
",1,1
389,カフェゴーガ 名古屋 伏見 ＡＴビル店,35.1682540786,136.894540195,愛知県名古屋市中区錦1-18-22名古屋ATビル,,,052-220-6232,"月～金： 07:00～22:00
    土： 07:30～22:00
    日祝： 07:30～21:00
定休日： 不定休
",1,1
39,カフェゴーガ 日本橋スルガビル店,35.6847460897,139.774835262,東京都中央区日本橋室町1-7-1スルガビル1F,,,03-5200-2616,"月～土： 06:30～22:00
    日祝： 08:00～21:00
定休日： 不定休
",1,0
390,カフェゴーガ イオンモール香椎浜店,33.6570988869,130.428931186,福岡県福岡市東区香椎浜3‐12‐1イオンモール香椎浜,,,092-673-6151,"09:00～21:00
定休日： 不定休
",1,0
391,カフェゴーガ 佐世保四ヶ町店,33.172027289,129.720726504,長崎県佐世保市島瀬町7-14柏田ビル,,,0956-42-4070,"07:30～22:00
定休日： 不定休
",1,1
392,カフェゴーガ ルミネ川越店,35.9070136045,139.482848165,埼玉県川越市脇田本町39-19ルミネ川越,,,049-240-6205,"07:00～22:00
定休日： 不定休
",1,0
393,カフェゴーガ イオンモール京都五条店,34.9975555548,135.727053069,京都府京都市右京区西院追分町25-1-043,,,075-326-8650,"09:00～22:00
定休日： 不定休
",1,0
394,カフェゴーガ ＬＡＬＡガーデンつくば店,36.0742398724,140.102359293,茨城県つくば市小野崎千駄苅278-1LALAガーデン,,,029-860-5208,"10:00～22:00
定休日： 不定休
",0,0
395,カフェゴーガ ＪＲ高槻駅北店,34.8517033963,135.616808941,大阪府高槻市芥川町1-2B-0202号アクトアモーレ,,,072-684-8477,"08:00～22:00
定休日： 不定休
",1,0
396,カフェゴーガ 福生西友店,35.7428612376,139.328130795,東京都福生市東町5-1福生西友,,,042-539-0717,"09:00～23:00
定休日： 不定休
",1,0
397,カフェゴーガ イオンモール橿原店,34.505329088,135.761776462,奈良県橿原市曲川町7-20-1-102,,,0744-21-8091,"10:00～22:00
定休日： 不定休
",1,0
398,カフェゴーガ イオンモール広島府中店,34.394470342,132.498972539,広島県安芸郡府中町大須2-1-1,,,082-561-0040,"09:00～22:00
定休日： 不定休
",1,1
399,カフェゴーガ 軽井沢・プリンスショッピングプラザ店,36.3419739856,138.637732489,長野県北佐久郡軽井沢町軽井沢軽井沢・プリンスショッピングプラザ・ニューイースト,,,0267-41-1072,"09:30～19:30
定休日： 不定休
",1,1
4,カフェゴーガ 八重洲店,35.679545196,139.77133718,東京都中央区八重洲,,,03-3243-0421,"06:30～22:00
定休日： 不定休
",1,0
40,カフェゴーガ 本厚木店,35.4404706128,139.364909998,神奈川県厚木市中町2-6-20相模興業本厚木中町ビル１F,,,046-221-0648,"07:30～22:00
定休日： 不定休
",1,1
400,カフェゴーガ 京都タワー店,34.9874038742,135.759505286,京都府京都市下京区烏丸通七条下ル東塩小路町721-1京都タワービル,,,075-353-0458,"07:00～23:00
定休日： 不定休
",1,1
401,カフェゴーガ 東武新越谷駅店,35.8755890001,139.790146591,埼玉県越谷市南越谷1-11-4東武新越谷駅ビル,,,048-961-3005,"07:00～23:00
定休日： 不定休
",1,0
403,カフェゴーガ イオン宇品店,34.362588776,132.468538479,広島県広島市南区宇品東6-1-15イオン宇品ショッピングセンター,,,082-250-8120,"09:00～22:00
定休日： 不定休
",1,0
404,カフェゴーガ ＪＲ東海 小田原駅店,35.2566057824,139.155180049,神奈川県小田原市城山1-1-1JR小田原駅構内,,,0465-20-1185,"06:30～21:00
定休日： 不定休
",0,0
405,カフェゴーガ アトレ恵比寿店,35.6466623723,139.710476805,東京都渋谷区恵比寿南1-5-5アトレ恵比寿,,,03-5475-8402,"07:00～22:30
定休日： 不定休
",1,1
406,カフェゴーガ 中部国際空港セントレア店,34.8593057422,136.815437657,愛知県常滑市セントレア１－１中部国際空港セントレア(4F),,,0569-38-7188,"07:00～22:00
定休日： 不定休
",1,0
407,カフェゴーガ アクタ西宮店,34.7473242117,135.358285495,兵庫県西宮市北口町1-2ACTA西宮東館,,,0798-69-0686,"08:30～22:00
定休日： 不定休
",1,0
408,カフェゴーガ イオンモール旭川西店,43.794032983,142.325056728,北海道旭川市緑町23丁目2161-3イオンモール旭川西,,,0166-59-7919,"09:00～22:00
定休日： 不定休
",1,0
409,カフェゴーガ 大和郡山アピタ店,34.6414204959,135.769278739,奈良県大和郡山市田中町宮西517アピタ大和郡山店,,,0743-54-2651,"10:00～21:00
定休日： 不定休
",1,1
41,カフェゴーガ 築地駅前店,35.6678681233,139.772001552,東京都中央区築地2-12-8喜津禰ビル1F,,,03-3545-2058,"月～金： 06:30～22:00
    土： 07:00～20:00
    日祝： 08:00～20:00
定休日： 不定休
",1,1
410,カフェゴーガ 大宮宮原ステラタウン店,35.9331779398,139.620915772,埼玉県さいたま市北区宮原町1-854-1ステラタウン,,,048-662-5538,"10:00～22:00
定休日： 不定休
",1,1
411,カフェゴーガ 松本なぎさライフサイト店,36.2320305016,137.955869458,長野県松本市渚１-7-1なぎさライフサイト,,,0263-24-0552,"07:30～24:00
定休日： 不定休
",1,0
412,カフェゴーガ イオン南風原店,26.2005666455,127.737101422,沖縄県島尻郡南風原町宮平264イオン南風原ショッピングセンター,,,098-940-6152,"10:00～23:00
定休日： 不定休
",1,1
413,カフェゴーガ イオンモール福岡店,33.597064267,130.480634101,福岡県糟屋郡粕屋町酒殿老ノ木192-1,,,092-939-7370,"09:00～21:00
定休日： 不定休
",1,0
414,カフェゴーガ イオンモール木曽川店,35.3492459448,136.773850495,愛知県一宮市木曽川町黒田南八ツヶ池,,,0586-84-3977,"10:00～22:00
定休日： 不定休
",1,0
415,カフェゴーガ 東武北千住駅店,35.7503710011,139.805851331,東京都足立区千住旭町42-1東武北千住駅,,,03-5813-5051,"07:00～23:00
定休日： 不定休
",1,0
416,カフェゴーガ 熊本ゆめタウン光の森店,32.8600709091,130.784792499,熊本県菊池郡菊陽町光の森7-39-1ゆめタウン光の森,,,096-233-2212,"10:00～22:00
定休日： 不定休
",1,1
417,カフェゴーガ 近鉄東大阪店,34.6643461157,135.56348033,大阪府東大阪市長堂1-1-1近鉄東大阪店,,,06-6783-8061,"月～金： 07:00～22:00
    土日祝： 08:00～22:00
定休日： 不定休
",1,1
418,カフェゴーガ イオンモール浜松志都呂店,34.6964916628,137.652259268,静岡県浜松市西区志都呂2-37-1,,,053-415-1354,"10:00～22:00
定休日： 不定休
",1,1
419,カフェゴーガ 平塚ＯＳＣ湘南シティ店,35.3284249834,139.358389588,神奈川県平塚市代官町33-1OSC湘南シティ,,,0463-25-0561,"10:00～21:00
定休日： 不定休
",1,0
42,カフェゴーガ 銀座コリドー通り店,35.6712103401,139.760350699,東京都中央区銀座7-2-22銀座同和ビル,,,03-3575-0938,"月～金： 07:00～22:30
    土： 08:00～22:30
    日祝： 08:00～22:00
定休日： 不定休
",1,1
420,カフェゴーガ モラージュ柏店,35.8828113573,139.969324989,千葉県柏市大山台2-3モラージュ柏,,,04-7137-6116,"10:00～21:00
定休日： 不定休
",1,0
421,カフェゴーガ イオン上田店,36.3920211661,138.257990333,長野県上田市常田2-12-18イオン上田ショッピングセンター,,,0268-29-9350,"09:00～22:00
定休日： 不定休
",1,0
422,カフェゴーガ らびすた新杉田店,35.3850965379,139.619478073,神奈川県横浜市磯子区杉田1-1-1らびすた新杉田,,,045-778-6508,"07:00～22:00
定休日： 不定休
",1,1
423,カフェゴーガ 豊島園駅前店,35.7431090197,139.647945334,東京都練馬区練馬4-18-8ティーズガーデン,,,03-5912-6881,"月～金： 07:00～22:00
    土日祝： 08:00～22:00
定休日： 不定休
",1,0
424,カフェゴーガ ゆめタウン呉店,34.2424817581,132.555801763,広島県呉市宝町5-10ゆめタウン呉,,,0823-32-5370,"09:00～21:30
定休日： 不定休
",1,0
425,カフェゴーガ 関西国際空港エアサイド店,34.434657906,135.245449819,大阪府泉佐野市泉州空港北1関西国際空港旅客ターミナルビル3階,,,072-456-8691,"08:00～21:30
定休日： 不定休
",0,1
426,カフェゴーガ 宇都宮イトーヨーカドー店,36.5551537244,139.928178558,栃木県宇都宮市陽東6-2-1イトーヨーカドー宇都宮店,,,028-613-0831,"10:00～22:00
定休日： 不定休
",1,0
427,カフェゴーガ アピタ千代田橋店,35.1875119385,136.969463086,愛知県名古屋市千種区千代田橋2-1-1アピタ千代田橋店,,,052-719-2051,"10:00～21:00
定休日： 不定休
",1,1
428,カフェゴーガ 具志川メインシティ店,26.3530618877,127.826018127,沖縄県うるま市江洲450-1サンエー具志川メインシティ,,,098-982-6540,"09:00～24:00
定休日： 不定休
",1,0
429,カフェゴーガ イオンモール堺北花田店,34.5835178123,135.515517202,大阪府堺市北区東浅香山町4丁1-12,,,072-246-5044,"10:00～22:00
定休日： 不定休
",1,1
43,カフェゴーガ 津田沼パルコ店,35.6923204283,140.021893006,千葉県船橋市前原西2-18-1津田沼パルコＢ館1F,,,047-493-5700,"07:00～22:00
定休日： 不定休
",1,0
430,カフェゴーガ ららぽーと甲子園店,34.7167859282,135.364973846,兵庫県西宮市甲子園八番町1-100ららぽーと甲子園,,,0798-81-6571,"10:00～23:00
定休日： 不定休
",1,0
431,カフェゴーガ 昭島モリタウン店,35.7136855377,139.36384945,東京都昭島市田中町562-1モリタウン,,,042-500-5801,"10:00～21:00
定休日： 不定休
",1,0
432,カフェゴーガ イオンモール北戸田店,35.8262754987,139.653485211,埼玉県戸田市美女木東1-3-1イオンモール北戸田,,,048-449-0498,"09:00～22:00
定休日： 不定休
",1,1
433,カフェゴーガ イオンモールりんくう泉南店,34.3807473921,135.267579074,大阪府泉南市りんくう南浜3-1,,,072-480-6626,"10:00～22:00
定休日： 不定休
",1,1
434,カフェゴーガ 浜松プラザ フレスポ店,34.7254591371,137.764557774,静岡県浜松市東区上西町1020-33浜松プラザフレスポ棟,,,053-411-7240,"09:30～22:30
定休日： 不定休
",1,0
435,カフェゴーガ アピタ鳴海店,35.0943517213,136.959058795,愛知県名古屋市緑区鳴海町伝治山3-9アピタ鳴海店,,,052-899-4861,"10:00～22:00
定休日： 不定休
",1,0
436,カフェゴーガ イオン八代店,32.5248279987,130.584970642,熊本県八代市沖町六番割3987-3イオン八代ショッピングセンター,,,0965-39-3558,"10:00～22:00
定休日： 不定休
",1,0
437,カフェゴーガ イオンモール姫路大津店,34.8066941737,134.606473254,兵庫県姫路市大津区大津町2-5イオンモール姫路大津,,,079-230-6912,"09:00～22:00
定休日： 不定休
",1,1
438,カフェゴーガ ガーデンパーク和歌山店,34.23885752,135.153466196,和歌山県和歌山市松江向鵜ノ島1469-1ガーデンパーク和歌山,,,073-480-3791,"月～木： 09:00～23:00
    金土： 09:00～24:00
    日祝： 09:00～23:00
定休日： 不定休
",1,1
439,カフェゴーガ イオンモール与野店,35.8910723389,139.614930152,埼玉県さいたま市中央区本町西5-2-9イオンモール与野,,,048-856-7113,"09:00～22:00
定休日： 不定休
",1,1
44,カフェゴーガ 横浜ベイサイドマリーナ店,35.379711441,139.644569293,神奈川県横浜市金沢区白帆4-2マリーナプラザ1F,,,045-772-1507,"09:00～21:00
定休日： 不定休
",1,0
440,カフェゴーガ 府中くるる店,35.6711632375,139.480663929,東京都府中市宮町1-50くるる,,,042-354-8830,"07:00～22:30
定休日： 不定休
",1,1
442,カフェゴーガ 池袋ショッピングパーク店,35.7301320943,139.712698888,東京都豊島区南池袋1-29-1池袋ショッピングパーク,,,03-5911-5661,"07:00～22:30
定休日： 不定休
",1,1
443,カフェゴーガ ぺディ汐留店,35.6631392681,139.760878527,東京都港区東新橋1-9-1東京汐留ビルディング内Pedi汐留,,,03-6274-5021,"月～金： 07:00～22:00
    土日祝： 08:00～20:00
定休日： 不定休
",1,1
444,カフェゴーガ サンリブシティ小倉店,33.8386745013,130.908060256,福岡県北九州市小倉南区上葛原2-14-１サンリブシティ小倉,,,093-932-1661,"09:30～22:00
定休日： 不定休
",1,1
445,カフェゴーガ 甲府リバーシティ店,35.6148848544,138.512988551,山梨県中央市山ノ神1122リバーシティショッピングセンター,,,055-273-7866,"10:00～21:00
定休日： 不定休
",1,1
446,カフェゴーガ 水戸エクセル店,36.3712165709,140.475560457,茨城県水戸市宮町1-1-1エクセル,,,029-303-1417,"07:00～22:30
定休日： 不定休
",1,0
447,カフェゴーガ 中部国際空港出発ターミナル内店,34.8586657448,136.811666611,愛知県常滑市セントレア１－１中部国際空港セントレア(3F),,,0569-38-7186,"07:00～22:00
定休日： 不定休
",1,1
449,カフェゴーガ つくばキュート店,36.0823980487,140.111518712,茨城県つくば市吾妻1-6-1Q't2F,,,029-863-1730,"07:00～23:00
定休日： 不定休
",1,1
45,カフェゴーガ 西武高田馬場駅店,35.713022385,139.704083169,東京都新宿区高田馬場1-35-2高田馬場西武ラチ内コンコース,,,03-5291-2931,"06:00～23:00
定休日： 不定休
",1,1
451,カフェゴーガ アピタ四日市店,34.9681175844,136.617146059,三重県四日市市安島1-3-31LaLaスクエア四日市店,,,059-350-4471,"07:00～22:00
定休日： 不定休
",1,0
453,カフェゴーガ イオンモール八千代緑が丘店,35.72872075,140.072370749,千葉県八千代市緑が丘2-1-3イオンモール八千代緑が丘,,,047-458-5388,"09:00～22:00
定休日： 不定休
",1,1
455,カフェゴーガ 広島アルパーク店,34.373197467,132.394949658,広島県広島市西区草津新町2-26-1アルパーク,,,082-501-1229,"08:00～22:00
定休日： 不定休
",1,1
456,カフェゴーガ くずはモール店,34.8610456749,135.677244047,大阪府枚方市楠葉花園町15-1-112くずはモール,,,072-836-3165,"08:00～23:00
定休日： 不定休
",1,1
457,カフェゴーガ イオンモール直方店,33.7683364836,130.749861633,福岡県直方市湯野原2-1-1,,,0949-29-8668,"09:00～21:00
定休日： 不定休
",1,1
458,カフェゴーガ イオンモール新発田店,37.9424323247,139.310263496,新潟県新発田市住吉町5-11-5イオンモール新発田,,,0254-21-7874,"09:00～22:00
定休日： 不定休
",1,1
459,カフェゴーガ アリオ蘇我店,35.5879866769,140.122399185,千葉県千葉市中央区川崎町52-7アリオ蘇我,,,043-209-6531,"10:00～21:00
定休日： 不定休
",1,1
46,カフェゴーガ 虎ノ門駅前店,35.6703858039,139.750052425,東京都港区虎ノ門1-1-23ウンピン虎ノ門ビル1F,,,03-5512-1102,"月～金： 06:30～22:00
    土日祝： 08:00～19:00
定休日： 不定休
",1,1
460,カフェゴーガ あべのHoop店,34.6452789543,135.513812555,大阪府大阪市阿倍野区阿倍野筋1-2-30あべのHoop,,,06-6622-1747,"07:00～23:00
定休日： 不定休
",1,0
461,カフェゴーガ 四街道イトーヨーカドー店,35.6669303673,140.165075062,千葉県四街道市中央5番地イトーヨーカドー四街道店,,,043-304-3481,"09:00～21:00
定休日： 不定休
",1,1
462,カフェゴーガ 天満橋京阪シティモール店,34.6899520091,135.516978846,大阪府大阪市中央区天満橋京町1-1京阪シティモール,,,06-6920-5975,"月～金： 07:00～22:30
    土日祝： 08:00～22:00
定休日： 不定休
",1,1
463,カフェゴーガ イオンタウン千種店,35.1620411022,136.924642425,愛知県名古屋市千種区千種2-16-13イオンタウン千種,,,052-734-5254,"09:00～23:00
定休日： 不定休
",1,1
464,カフェゴーガ イオンモール苫小牧店,42.6562927356,141.641448946,北海道苫小牧市柳町3-1-20イオンモール苫小牧,,,0144-51-3347,"09:00～22:00
定休日： 不定休
",1,0
465,カフェゴーガ グランデュオ蒲田店,35.5624420325,139.715994669,東京都大田区西蒲田7-68-1グランデュオ蒲田西館,,,03-5713-6310,"07:00～23:00
定休日： 不定休
",1,1
466,カフェゴーガ イオンモール浜松市野店,34.740295305,137.763245533,静岡県浜松市東区天王町諏訪1981-3イオンモール浜松市野,,,053-468-1821,"09:00～22:00
定休日： 不定休
",1,0
467,カフェゴーガ ゆめタウン八代店,32.5057969914,130.58569618,熊本県八代市建馬町3-1ゆめタウン八代,,,0965-30-0170,"10:00～22:00
定休日： 不定休
",1,0
468,カフェゴーガ VIA MALL アピタ江南西店,35.3425111275,136.854391894,愛知県江南市松竹町上野205VIAMALLアピタ江南西,,,0587-51-5931,"09:30～21:30
定休日： 不定休
",1,0
469,カフェゴーガ 成城店,35.6398850401,139.59906748,東京都世田谷区成城2-40-25パレブラン成城,,,03-5727-3502,"月～土： 07:00～22:30
    日祝： 07:00～22:00
定休日： 不定休
",1,1
47,カフェゴーガ 稲毛海岸ベイマークスクエア店,35.6277740709,140.073723063,千葉県千葉市美浜区高洲3-15ベイマークスクエア1F,,,043-303-0561,"07:00～22:00
定休日： 不定休
",1,1
470,カフェゴーガ 鎌倉御成町店,35.3196414556,139.547911475,神奈川県鎌倉市御成町15-11,,,0467-61-2161,"08:00～21:00
定休日： 不定休
",1,0
